StockReferenceID;IssueID;Condition;AvailableQty;Price
31518;6817;Fine;6;106.51
31519;6818;Fine;40;188.60
31520;6819;Fine;4;182.41
31521;6820;Fine;46;189.11
31522;6821;Fine;41;172.93
31523;6822;Fine;15;240.21
31524;6823;Fine;46;144.11
31525;6824;Fine;18;151.88
31526;6825;Fine;35;65.61
31527;6826;Fine;3;118.09
31528;6827;Fine;38;108.45
31529;6828;Fine;34;1.40
31530;6829;Fine;38;13.30
31531;6830;Fine;26;249.97
31532;6831;Fine;43;240.44
31533;6832;Fine;4;215.05
31534;6833;Fine;2;13.18
31535;6834;Fine;19;175.22
31536;6835;Fine;24;0.62
31537;6836;Fine;17;3.84
31538;6837;Fine;28;59.91
31539;6838;Fine;45;108.14
31540;6839;Fine;7;69.72
31541;6840;Fine;19;190.65
31542;6841;Fine;5;238.94
31543;6842;Fine;6;115.13
31544;6843;Fine;45;184.64
31545;6844;Fine;12;3.14
31546;6845;Fine;5;80.35
31547;6846;Fine;2;116.21
31548;6847;Fine;28;28.03
31549;6848;Fine;39;191.99
31550;6849;Fine;29;191.19
31551;6850;Fine;7;245.75
31552;6851;Fine;30;177.52
31553;6852;Fine;17;215.87
31554;6853;Fine;32;181.93
31555;6854;Fine;10;14.29
31556;6855;Fine;7;66.36
31557;6856;Fine;34;189.17
31558;6857;Fine;45;164.90
31559;6858;Fine;42;123.34
31560;6859;Fine;27;150.65
31561;6860;Fine;28;154.90
31562;6861;Fine;46;189.73
31563;6862;Fine;37;211.71
31564;6863;Fine;31;217.49
31565;6864;Fine;9;34.59
31566;6865;Fine;7;103.76
31567;6866;Fine;23;233.21
31568;6867;Fine;20;72.37
31569;6868;Fine;35;129.70
31570;6869;Fine;24;152.09
31571;6870;Fine;4;102.40
31572;6871;Fine;12;78.44
31573;6872;Fine;3;148.21
31574;6873;Fine;46;85.80
31575;6874;Fine;37;221.76
31576;6875;Fine;45;211.42
31577;6876;Fine;19;23.16
31578;6877;Fine;16;102.77
31579;6878;Fine;38;86.56
31580;6879;Fine;25;236.59
31581;6880;Fine;4;247.65
31582;6881;Fine;41;135.27
31583;6882;Fine;22;127.48
31584;6883;Fine;23;151.32
31585;6884;Fine;37;28.98
31586;6885;Fine;48;8.06
31587;6886;Fine;28;0.54
31588;6887;Fine;23;158.17
31589;6888;Fine;3;176.28
31590;6889;Fine;9;137.09
31591;6890;Fine;26;78.08
31592;6891;Fine;18;71.71
31593;6892;Fine;48;186.44
31594;6893;Fine;2;232.89
31595;6894;Fine;47;73.18
31596;6895;Fine;46;168.47
31597;6896;Fine;45;139.21
31598;6897;Fine;41;169.18
31599;6898;Fine;2;11.66
31600;6899;Fine;49;110.46
31601;6900;Fine;34;85.98
31602;6901;Fine;33;170.01
31603;6902;Fine;26;132.81
31604;6903;Fine;31;4.77
31605;6904;Fine;8;145.46
31606;6905;Fine;0;45.99
31607;6906;Fine;36;1.03
31608;6907;Fine;14;30.44
31609;6908;Fine;15;24.01
31610;6909;Fine;11;67.80
31611;6910;Fine;7;6.21
31612;6911;Fine;9;19.66
31613;6912;Fine;43;39.00
31614;6913;Fine;48;92.06
31615;6914;Fine;46;56.03
31616;6915;Fine;18;26.48
31617;6916;Fine;0;41.68
31618;6917;Fine;35;23.61
31619;6918;Fine;41;19.61
31620;6919;Fine;31;124.06
31621;6920;Fine;46;138.01
31622;6921;Fine;23;186.46
31623;6922;Fine;40;188.37
31624;6923;Fine;6;184.27
31625;6924;Fine;48;87.38
31626;6925;Fine;11;168.62
31627;6926;Fine;15;235.92
31628;6927;Fine;14;88.24
31629;6928;Fine;42;163.36
31630;6929;Fine;47;100.89
31631;6930;Fine;37;8.91
31632;6931;Fine;43;163.73
31633;6932;Fine;15;225.03
31634;6933;Fine;30;171.64
31635;6934;Fine;26;240.91
31636;6935;Fine;23;79.22
31637;6936;Fine;38;115.92
31638;6937;Fine;7;129.80
31639;6938;Fine;23;60.08
31640;6939;Fine;6;238.13
31641;6940;Fine;44;37.05
31642;6941;Fine;23;98.94
31643;6942;Fine;16;96.67
31644;6943;Fine;26;236.81
31645;6944;Fine;46;35.89
31646;6945;Fine;48;29.02
31647;6946;Fine;3;208.11
31648;6947;Fine;40;186.76
31649;6948;Fine;11;146.80
31650;6949;Fine;24;191.95
31651;6950;Fine;42;125.73
31652;6951;Fine;9;151.68
31653;6952;Fine;36;67.91
31654;6953;Fine;20;224.88
31655;6954;Fine;17;12.32
31656;6955;Fine;3;51.86
31657;6956;Fine;22;205.10
31658;6957;Fine;31;130.19
31659;6958;Fine;37;158.44
31660;6959;Fine;8;226.16
31661;6960;Fine;45;159.06
31662;6961;Fine;2;154.36
31663;6962;Fine;23;58.94
31664;6963;Fine;16;126.75
31665;6964;Fine;3;111.33
31666;6965;Fine;4;236.66
31667;6966;Fine;13;130.49
31668;6967;Fine;26;12.40
31669;6968;Fine;20;74.45
31670;6969;Fine;40;71.36
31671;6970;Fine;44;72.17
31672;6971;Fine;45;92.34
31673;6972;Fine;43;38.03
31674;6973;Fine;21;6.51
31675;6974;Fine;5;31.55
31676;6975;Fine;4;242.47
31677;6976;Fine;17;72.37
31678;6977;Fine;45;113.65
31679;6978;Fine;46;227.29
31680;6979;Fine;23;117.41
31681;6980;Fine;1;19.37
31682;6981;Fine;32;166.54
31683;6982;Fine;26;39.66
31684;6983;Fine;47;63.80
31685;6984;Fine;7;238.80
31686;6985;Fine;24;152.44
31687;6986;Fine;43;162.36
31688;6987;Fine;23;129.28
31689;6988;Fine;5;58.37
31690;6989;Fine;48;23.54
31691;6990;Fine;29;35.24
31692;6991;Fine;37;65.63
31693;6992;Fine;8;89.76
31694;6993;Fine;49;36.48
31695;6994;Fine;10;157.41
31696;6995;Fine;15;14.55
31697;6996;Fine;6;99.75
31698;6997;Fine;16;21.53
31699;6998;Fine;45;45.32
31700;6999;Fine;29;19.48
31701;7000;Fine;15;35.98
31702;7001;Fine;9;243.62
31703;7002;Fine;34;235.02
31704;7003;Fine;31;145.86
31705;7004;Fine;12;200.70
31706;7005;Fine;16;82.95
31707;7006;Fine;9;35.79
31708;7007;Fine;28;73.48
31709;7008;Fine;45;220.51
31710;7009;Fine;27;236.11
31711;7010;Fine;32;157.61
31712;7011;Fine;38;84.89
31713;7012;Fine;24;43.76
31714;7013;Fine;40;207.91
31715;7014;Fine;44;79.54
31716;7015;Fine;19;127.44
31717;7016;Fine;7;86.65
31718;7017;Fine;3;112.26
31719;7018;Fine;22;135.28
31720;7019;Fine;12;209.21
31721;7020;Fine;49;237.28
31722;7021;Fine;11;16.28
31723;7022;Fine;1;128.91
31724;7023;Fine;11;30.43
31725;7024;Fine;19;32.44
31726;7025;Fine;44;171.59
31727;7026;Fine;0;61.03
31728;7027;Fine;48;24.93
31729;7028;Fine;12;45.48
31730;7029;Fine;27;217.43
31731;7030;Fine;21;216.07
31732;7031;Fine;19;13.99
31733;7032;Fine;36;80.63
31734;7033;Fine;37;211.72
31735;7034;Fine;49;131.84
31736;7035;Fine;2;110.20
31737;7036;Fine;46;206.97
31738;7037;Fine;43;44.16
31739;7038;Fine;27;3.71
31740;7039;Fine;36;83.45
31741;7040;Fine;46;68.29
31742;7041;Fine;17;172.74
31743;7042;Fine;18;23.85
31744;7043;Fine;31;51.94
31745;7044;Fine;30;115.29
31746;7045;Fine;8;62.71
31747;7046;Fine;31;41.20
31748;7047;Fine;32;155.68
31749;7048;Fine;0;166.18
31750;7049;Fine;2;195.68
31751;7050;Fine;9;165.71
31752;7051;Fine;41;110.27
31753;7052;Fine;27;118.48
31754;7053;Fine;23;105.26
31755;7054;Fine;25;156.45
31756;7055;Fine;7;118.48
31757;7056;Fine;36;103.95
31758;7057;Fine;25;217.07
31759;7058;Fine;3;158.29
31760;7059;Fine;18;96.82
31761;7060;Fine;3;57.32
31762;7061;Fine;49;248.42
31763;7062;Fine;42;226.16
31764;7063;Fine;8;12.14
31765;7064;Fine;17;69.43
31766;7065;Fine;2;84.96
31767;7066;Fine;43;25.06
31768;7067;Fine;46;31.91
31769;7068;Fine;0;130.90
31770;7069;Fine;2;58.02
31771;7070;Fine;38;58.38
31772;7071;Fine;14;51.07
31773;7072;Fine;49;71.57
31774;7073;Fine;31;103.42
31775;7074;Fine;45;205.15
31776;7075;Fine;18;100.83
31777;7076;Fine;26;12.44
31778;7077;Fine;32;95.47
31779;7078;Fine;26;87.34
31780;7079;Fine;8;0.68
31781;7080;Fine;39;195.96
31782;7081;Fine;35;186.10
31783;7082;Fine;27;40.54
31784;7083;Fine;11;28.49
31785;7084;Fine;20;105.63
31786;7085;Fine;27;17.26
31787;7086;Fine;4;232.35
31788;7087;Fine;30;92.68
31789;7088;Fine;30;7.85
31790;7089;Fine;36;170.96
31791;7090;Fine;48;31.06
31792;7091;Fine;10;40.86
31793;7092;Fine;7;87.83
31794;7093;Fine;15;93.10
31795;7094;Fine;5;232.48
31796;7095;Fine;45;208.86
31797;7096;Fine;35;44.27
31798;7097;Fine;20;196.65
31799;7098;Fine;44;7.92
31800;7099;Fine;29;97.74
31801;7100;Fine;28;28.08
31802;7101;Fine;34;188.94
31803;7102;Fine;9;117.65
31804;7103;Fine;15;199.52
31805;7104;Fine;23;212.55
31806;7105;Fine;18;82.54
31807;7106;Fine;21;46.80
31808;7107;Fine;23;155.03
31809;7108;Fine;12;173.58
31810;7109;Fine;27;175.85
31811;7110;Fine;19;74.01
31812;7111;Fine;0;36.73
31813;7112;Fine;16;153.83
31814;7113;Fine;35;79.52
31815;7114;Fine;47;184.46
31816;7115;Fine;26;187.93
31817;7116;Fine;25;133.50
31818;7117;Fine;38;68.57
31819;7118;Fine;30;230.36
31820;7119;Fine;39;95.55
31821;7120;Fine;41;148.57
31822;7121;Fine;44;92.66
31823;7122;Fine;21;165.74
31824;7123;Fine;40;59.06
31825;7124;Fine;26;134.33
31826;7125;Fine;18;247.18
31827;7126;Fine;30;36.64
31828;7127;Fine;5;248.33
31829;7128;Fine;26;138.76
31830;7129;Fine;1;242.45
31831;7130;Fine;47;231.84
31832;7131;Fine;26;106.99
31833;7132;Fine;49;69.73
31834;7133;Fine;31;79.84
31835;7134;Fine;41;155.20
31836;7135;Fine;46;105.24
31837;7136;Fine;42;247.07
31838;7137;Fine;31;92.46
31839;7138;Fine;31;203.82
31840;7139;Fine;37;177.69
31841;7140;Fine;24;114.37
31842;7141;Fine;7;25.36
31843;7142;Fine;4;192.90
31844;7143;Fine;26;232.16
31845;7144;Fine;7;94.03
31846;7145;Fine;17;77.79
31847;7146;Fine;44;33.88
31848;7147;Fine;26;13.31
31849;7148;Fine;38;191.18
31850;7149;Fine;5;196.53
31851;7150;Fine;45;199.34
31852;7151;Fine;32;130.79
31853;7152;Fine;18;215.67
31854;7153;Fine;46;42.17
31855;7154;Fine;23;40.66
31856;7155;Fine;14;118.97
31857;7156;Fine;31;69.82
31858;7157;Fine;1;27.91
31859;7158;Fine;45;40.15
31860;7159;Fine;24;170.22
31861;7160;Fine;34;25.84
31862;7161;Fine;14;126.95
31863;7162;Fine;49;127.56
31864;7163;Fine;47;85.61
31865;7164;Fine;38;143.72
31866;7165;Fine;38;151.79
31867;7166;Fine;0;163.84
31868;7167;Fine;47;164.22
31869;7168;Fine;44;142.58
31870;7169;Fine;48;130.15
31871;7170;Fine;9;186.01
31872;7171;Fine;31;137.78
31873;7172;Fine;14;162.21
31874;7173;Fine;4;128.48
31875;7174;Fine;35;105.08
31876;7175;Fine;47;116.10
31877;7176;Fine;48;44.83
31878;7177;Fine;14;138.31
31879;7178;Fine;19;88.70
31880;7179;Fine;21;60.47
31881;7180;Fine;14;57.62
31882;7181;Fine;22;86.00
31883;7182;Fine;7;53.58
31884;7183;Fine;1;85.07
31885;7184;Fine;37;52.47
31886;7185;Fine;27;15.57
31887;7186;Fine;20;92.75
31888;7187;Fine;46;202.77
31889;7188;Fine;8;225.67
31890;7189;Fine;11;133.51
31891;7190;Fine;36;177.12
31892;7191;Fine;36;149.06
31893;7192;Fine;18;193.15
31894;7193;Fine;5;87.61
31895;7194;Fine;31;162.72
31896;7195;Fine;4;86.80
31897;7196;Fine;21;18.72
31898;7197;Fine;10;225.12
31899;7198;Fine;8;0.31
31900;7199;Fine;11;241.09
31901;7200;Fine;9;192.09
31902;7201;Fine;38;10.60
31903;7202;Fine;42;143.46
31904;7203;Fine;39;75.37
31905;7204;Fine;15;210.89
31906;7205;Fine;40;64.77
31907;7206;Fine;30;174.33
31908;7207;Fine;31;60.15
31909;7208;Fine;22;143.69
31910;7209;Fine;0;159.92
31911;7210;Fine;17;32.80
31912;7211;Fine;39;46.19
31913;7212;Fine;30;209.69
31914;7213;Fine;17;68.49
31915;7214;Fine;12;228.75
31916;7215;Fine;49;89.03
31917;7216;Fine;26;217.11
31918;7217;Fine;7;173.06
31919;7218;Fine;18;112.40
31920;7219;Fine;44;37.71
31921;7220;Fine;11;159.34
31922;7221;Fine;19;181.32
31923;7222;Fine;15;61.89
31924;7223;Fine;19;199.97
31925;7224;Fine;30;158.16
31926;7225;Fine;37;122.41
31927;7226;Fine;2;1.27
31928;7227;Fine;34;223.47
31929;7228;Fine;16;247.93
31930;7229;Fine;4;68.70
31931;7230;Fine;24;119.55
31932;7231;Fine;24;217.29
31933;7232;Fine;11;117.20
31934;7233;Fine;49;22.51
31935;7234;Fine;41;67.17
31936;7235;Fine;20;175.11
31937;7236;Fine;25;114.27
31938;7237;Fine;44;201.67
31939;7238;Fine;10;186.87
31940;7239;Fine;2;133.84
31941;7240;Fine;31;240.65
31942;7241;Fine;13;87.79
31943;7242;Fine;19;246.10
31944;7243;Fine;43;241.20
31945;7244;Fine;3;70.07
31946;7245;Fine;9;126.94
31947;7246;Fine;29;122.81
31948;7247;Fine;12;1.20
31949;7248;Fine;0;186.06
31950;7249;Fine;44;49.32
31951;7250;Fine;8;22.04
31952;7251;Fine;31;214.60
31953;7252;Fine;36;28.41
31954;7253;Fine;21;44.21
31955;7254;Fine;49;49.80
31956;7255;Fine;35;236.32
31957;7256;Fine;3;3.41
31958;7257;Fine;18;143.07
31959;7258;Fine;0;55.00
31960;7259;Fine;25;100.73
31961;7260;Fine;15;177.43
31962;7261;Fine;47;181.27
31963;7262;Fine;14;211.34
31964;7263;Fine;25;162.16
31965;7264;Fine;31;193.03
31966;7265;Fine;20;204.24
31967;7266;Fine;35;81.95
31968;7267;Fine;45;196.92
31969;7268;Fine;28;105.78
31970;7269;Fine;26;27.56
31971;7270;Fine;0;67.59
31972;7271;Fine;45;93.93
31973;7272;Fine;28;206.02
31974;7273;Fine;47;141.59
31975;7274;Fine;39;198.26
31976;7275;Fine;32;11.67
31977;7276;Fine;21;126.43
31978;7277;Fine;41;37.24
31979;7278;Fine;3;117.13
31980;7279;Fine;33;120.80
31981;7280;Fine;36;4.18
31982;7281;Fine;4;32.50
31983;7282;Fine;12;183.22
31984;7283;Fine;12;50.82
31985;7284;Fine;20;112.55
31986;7285;Fine;29;141.72
31987;7286;Fine;7;246.88
31988;7287;Fine;17;111.76
31989;7288;Fine;28;69.53
31990;7289;Fine;38;142.75
31991;7290;Fine;27;147.26
31992;7291;Fine;46;223.46
31993;7292;Fine;35;63.21
31994;7293;Fine;44;89.27
31995;7294;Fine;17;182.68
31996;7295;Fine;24;138.12
31997;7296;Fine;8;242.43
31998;7297;Fine;25;78.00
31999;7298;Fine;7;48.00
32000;7299;Fine;25;73.09
32001;7300;Fine;21;121.69
32002;7301;Fine;33;235.02
32003;7302;Fine;24;209.01
32004;7303;Fine;16;68.64
32005;7304;Fine;32;48.94
32006;7305;Fine;45;151.44
32007;7306;Fine;4;235.37
32008;7307;Fine;10;234.55
32009;7308;Fine;11;100.84
32010;7309;Fine;13;64.84
32011;7310;Fine;35;144.75
32012;7311;Fine;33;72.99
32013;7312;Fine;1;41.21
32014;7313;Fine;23;96.57
32015;7314;Fine;26;210.64
32016;7315;Fine;13;201.08
32017;7316;Fine;10;109.59
32018;7317;Fine;17;161.91
32019;7318;Fine;38;182.80
32020;7319;Fine;12;54.97
32021;7320;Fine;2;117.67
32022;7321;Fine;39;64.37
32023;7322;Fine;4;134.07
32024;7323;Fine;33;53.05
32025;7324;Fine;8;249.14
32026;7325;Fine;11;1.71
32027;7326;Fine;17;71.65
32028;7327;Fine;12;125.51
32029;7328;Fine;39;69.40
32030;7329;Fine;16;222.84
32031;7330;Fine;36;189.31
32032;7331;Fine;45;100.74
32033;7332;Fine;36;214.79
32034;7333;Fine;42;236.98
32035;7334;Fine;44;20.16
32036;7335;Fine;44;136.06
32037;7336;Fine;48;246.22
32038;7337;Fine;25;67.01
32039;7338;Fine;1;20.15
32040;7339;Fine;15;103.82
32041;7340;Fine;18;148.72
32042;7341;Fine;9;79.70
32043;7342;Fine;32;121.84
32044;7343;Fine;20;28.53
32045;7344;Fine;31;32.84
32046;7345;Fine;36;236.75
32047;7346;Fine;9;29.40
32048;7347;Fine;13;33.52
32049;7348;Fine;48;170.35
32050;7349;Fine;7;173.56
32051;7350;Fine;24;29.95
32052;7351;Fine;11;133.53
32053;7352;Fine;28;16.72
32054;7353;Fine;42;156.10
32055;7354;Fine;40;119.32
32056;7355;Fine;14;10.32
32057;7356;Fine;23;54.66
32058;7357;Fine;3;7.29
32059;7358;Fine;31;76.34
32060;7359;Fine;34;221.88
32061;7360;Fine;12;22.73
32062;7361;Fine;46;90.81
32063;7362;Fine;10;27.99
32064;7363;Fine;32;122.98
32065;7364;Fine;25;190.08
32066;7365;Fine;17;174.71
32067;7366;Fine;22;46.41
32068;7367;Fine;2;93.89
32069;7368;Fine;10;106.19
32070;7369;Fine;1;0.28
32071;7370;Fine;0;138.22
32072;7371;Fine;8;140.64
32073;7372;Fine;44;173.59
32074;7373;Fine;32;194.69
32075;7374;Fine;47;153.56
32076;7375;Fine;34;214.60
32077;7376;Fine;35;99.21
32078;7377;Fine;24;115.28
32079;7378;Fine;17;135.86
32080;7379;Fine;36;104.67
32081;7380;Fine;46;6.85
32082;7381;Fine;27;105.75
32083;7382;Fine;36;237.92
32084;7383;Fine;40;135.20
32085;7384;Fine;19;190.70
32086;7385;Fine;23;175.97
32087;7386;Fine;27;103.96
32088;7387;Fine;39;11.82
32089;7388;Fine;12;85.20
32090;7389;Fine;43;178.20
32091;7390;Fine;33;157.14
32092;7391;Fine;30;69.03
32093;7392;Fine;6;19.31
32094;7393;Fine;18;152.88
32095;7394;Fine;24;170.25
32096;7395;Fine;6;26.56
32097;7396;Fine;0;40.36
32098;7397;Fine;5;162.61
32099;7398;Fine;37;98.35
32100;7399;Fine;16;174.19
32101;7400;Fine;26;115.09
32102;7401;Fine;36;70.28
32103;7402;Fine;13;34.62
32104;7403;Fine;23;137.54
32105;7404;Fine;32;177.91
32106;7405;Fine;15;121.99
32107;7406;Fine;11;172.79
32108;7407;Fine;7;14.20
32109;7408;Fine;8;32.71
32110;7409;Fine;37;190.05
32111;7410;Fine;36;177.20
32112;7411;Fine;36;9.28
32113;7412;Fine;14;196.71
32114;7413;Fine;7;241.55
32115;7414;Fine;34;145.40
32116;7415;Fine;13;108.76
32117;7416;Fine;25;226.84
32118;7417;Fine;41;0.75
32119;7418;Fine;33;119.43
32120;7419;Fine;32;166.88
32121;7420;Fine;44;158.36
32122;7421;Fine;49;0.13
32123;7422;Fine;15;93.85
32124;7423;Fine;28;19.26
32125;7424;Fine;27;0.19
32126;7425;Fine;47;165.88
32127;7426;Fine;34;188.28
32128;7427;Fine;17;150.03
32129;7428;Fine;22;239.44
32130;7429;Fine;31;249.51
32131;7430;Fine;39;248.97
32132;7431;Fine;34;67.97
32133;7432;Fine;2;4.62
32134;7433;Fine;6;223.72
32135;7434;Fine;43;44.47
32136;7435;Fine;26;32.18
32137;7436;Fine;34;51.51
32138;7437;Fine;22;97.16
32139;7438;Fine;48;116.73
32140;7439;Fine;49;117.80
32141;7440;Fine;9;235.58
32142;7441;Fine;47;220.93
32143;7442;Fine;33;239.88
32144;7443;Fine;20;47.33
32145;7444;Fine;29;61.73
32146;7445;Fine;21;185.17
32147;7446;Fine;12;247.39
32148;7447;Fine;47;92.94
32149;7448;Fine;11;230.80
32150;7449;Fine;37;118.27
32151;7450;Fine;14;162.10
32152;7451;Fine;40;175.64
32153;7452;Fine;35;25.67
32154;7453;Fine;25;89.77
32155;7454;Fine;25;186.37
32156;7455;Fine;38;27.18
32157;7456;Fine;32;241.38
32158;7457;Fine;4;90.36
32159;7458;Fine;12;98.89
32160;7459;Fine;26;124.38
32161;7460;Fine;32;188.31
32162;7461;Fine;19;110.62
32163;7462;Fine;45;73.04
32164;7463;Fine;22;144.35
32165;7464;Fine;40;167.66
32166;7465;Fine;21;101.87
32167;7466;Fine;11;53.13
32168;7467;Fine;48;111.22
32169;7468;Fine;42;161.84
32170;7469;Fine;3;102.52
32171;7470;Fine;36;147.56
32172;7471;Fine;10;88.49
32173;7472;Fine;17;27.79
32174;7473;Fine;23;156.88
32175;7474;Fine;46;27.87
32176;7475;Fine;8;202.09
32177;7476;Fine;30;93.33
32178;7477;Fine;26;27.03
32179;7478;Fine;2;46.79
32180;7479;Fine;38;185.48
32181;7480;Fine;19;146.62
32182;7481;Fine;32;22.37
32183;7482;Fine;1;133.03
32184;7483;Fine;30;105.14
32185;7484;Fine;6;23.71
32186;7485;Fine;35;210.11
32187;7486;Fine;48;82.23
32188;7487;Fine;26;30.66
32189;7488;Fine;16;44.46
32190;7489;Fine;9;6.93
32191;7490;Fine;9;54.77
32192;7491;Fine;24;153.84
32193;7492;Fine;43;167.55
32194;7493;Fine;1;131.82
32195;7494;Fine;6;70.56
32196;7495;Fine;19;45.79
32197;7496;Fine;37;221.58
32198;7497;Fine;15;30.49
32199;7498;Fine;8;148.66
32200;7499;Fine;40;43.55
32201;7500;Fine;22;248.19
32202;7501;Fine;37;149.85
32203;7502;Fine;21;91.57
32204;7503;Fine;7;132.31
32205;7504;Fine;21;95.66
32206;7505;Fine;47;73.42
32207;7506;Fine;14;227.35
32208;7507;Fine;9;247.94
32209;7508;Fine;32;76.95
32210;7509;Fine;0;129.90
32211;7510;Fine;10;192.36
32212;7511;Fine;10;140.01
32213;7512;Fine;32;44.62
32214;7513;Fine;34;93.94
32215;7514;Fine;47;125.85
32216;7515;Fine;33;191.49
32217;7516;Fine;3;53.34
32218;7517;Fine;6;47.14
32219;7518;Fine;35;224.64
32220;7519;Fine;2;161.05
32221;7520;Fine;46;67.98
32222;7521;Fine;15;225.80
32223;7522;Fine;44;189.52
32224;7523;Fine;14;133.32
32225;7524;Fine;26;47.69
32226;7525;Fine;16;223.57
32227;7526;Fine;2;45.10
32228;7527;Fine;33;90.67
32229;7528;Fine;36;181.71
32230;7529;Fine;13;128.06
32231;7530;Fine;49;24.80
32232;7531;Fine;45;175.02
32233;7532;Fine;15;121.37
32234;7533;Fine;23;27.28
32235;7534;Fine;25;40.72
32236;7535;Fine;25;145.40
32237;7536;Fine;24;148.04
32238;7537;Fine;39;139.64
32239;7538;Fine;11;10.15
32240;7539;Fine;27;73.67
32241;7540;Fine;35;75.46
32242;7541;Fine;1;214.41
32243;7542;Fine;28;123.28
32244;7543;Fine;12;162.51
32245;7544;Fine;45;208.67
32246;7545;Fine;25;147.14
32247;7546;Fine;33;202.36
32248;7547;Fine;38;120.21
32249;7548;Fine;24;32.61
32250;7549;Fine;44;240.15
32251;7550;Fine;13;21.44
32252;7551;Fine;36;232.44
32253;7552;Fine;31;141.26
32254;7553;Fine;3;117.13
32255;7554;Fine;14;32.10
32256;7555;Fine;42;214.64
32257;7556;Fine;20;222.68
32258;7557;Fine;49;221.72
32259;7558;Fine;10;220.08
32260;7559;Fine;18;127.39
32261;7560;Fine;48;171.86
32262;7561;Fine;18;107.24
32263;7562;Fine;47;149.34
32264;7563;Fine;23;96.91
32265;7564;Fine;47;35.88
32266;7565;Fine;14;202.12
32267;7566;Fine;37;247.67
32268;7567;Fine;14;176.65
32269;7568;Fine;9;70.17
32270;7569;Fine;24;213.57
32271;7570;Fine;23;77.89
32272;7571;Fine;24;144.75
32273;7572;Fine;4;27.70
32274;7573;Fine;15;112.54
32275;7574;Fine;34;35.91
32276;7575;Fine;13;211.70
32277;7576;Fine;24;86.45
32278;7577;Fine;7;40.73
32279;7578;Fine;43;50.40
32280;7579;Fine;38;15.98
32281;7580;Fine;27;94.54
32282;7581;Fine;33;13.70
32283;7582;Fine;25;140.65
32284;7583;Fine;27;137.81
32285;7584;Fine;24;97.54
32286;7585;Fine;14;21.78
32287;7586;Fine;30;224.28
32288;7587;Fine;16;25.78
32289;7588;Fine;9;223.87
32290;7589;Fine;38;126.18
32291;7590;Fine;42;76.99
32292;7591;Fine;25;85.85
32293;7592;Fine;8;10.81
32294;7593;Fine;33;157.18
32295;7594;Fine;14;51.71
32296;7595;Fine;21;147.40
32297;7596;Fine;27;127.80
32298;7597;Fine;29;110.79
32299;7598;Fine;10;216.05
32300;7599;Fine;45;173.01
32301;7600;Fine;41;218.17
32302;7601;Fine;48;14.33
32303;7602;Fine;19;206.65
32304;7603;Fine;22;150.40
32305;7604;Fine;13;18.37
32306;7605;Fine;27;174.24
32307;7606;Fine;21;31.93
32308;7607;Fine;44;98.76
32309;7608;Fine;41;41.40
32310;7609;Fine;18;195.89
32311;7610;Fine;5;203.46
32312;7611;Fine;16;117.93
32313;7612;Fine;49;209.19
32314;7613;Fine;21;91.06
32315;7614;Fine;0;175.56
32316;7615;Fine;18;124.13
32317;7616;Fine;6;132.80
32318;7617;Fine;25;211.15
32319;7618;Fine;2;81.41
32320;7619;Fine;19;33.65
32321;7620;Fine;47;210.26
32322;7621;Fine;0;79.10
32323;7622;Fine;31;92.45
32324;7623;Fine;45;35.73
32325;7624;Fine;13;66.04
32326;7625;Fine;7;178.06
32327;7626;Fine;19;98.95
32328;7627;Fine;39;68.46
32329;7628;Fine;26;219.74
32330;7629;Fine;47;146.92
32331;7630;Fine;21;199.70
32332;7631;Fine;32;2.50
32333;7632;Fine;0;200.82
32334;7633;Fine;45;174.48
32335;7634;Fine;44;219.15
32336;7635;Fine;1;170.73
32337;7636;Fine;17;23.52
32338;7637;Fine;16;220.67
32339;7638;Fine;0;179.90
32340;7639;Fine;26;149.63
32341;7640;Fine;18;114.47
32342;7641;Fine;25;204.38
32343;7642;Fine;39;175.22
32344;7643;Fine;37;1.76
32345;7644;Fine;49;83.64
32346;7645;Fine;28;39.30
32347;7646;Fine;40;154.19
32348;7647;Fine;29;247.84
32349;7648;Fine;2;200.26
32350;7649;Fine;8;92.29
32351;7650;Fine;36;197.13
32352;7651;Fine;0;138.52
32353;7652;Fine;11;228.03
32354;7653;Fine;17;111.30
32355;7654;Fine;0;88.64
32356;7655;Fine;46;132.61
32357;7656;Fine;43;246.00
32358;7657;Fine;11;45.83
32359;7658;Fine;17;61.08
32360;7659;Fine;1;40.89
32361;7660;Fine;22;69.90
32362;7661;Fine;48;140.17
32363;7662;Fine;35;182.83
32364;7663;Fine;9;86.70
32365;7664;Fine;18;234.71
32366;7665;Fine;39;89.12
32367;7666;Fine;16;106.23
32368;7667;Fine;9;67.51
32369;7668;Fine;4;101.23
32370;7669;Fine;18;231.54
32371;7670;Fine;11;118.14
32372;7671;Fine;48;212.75
32373;7672;Fine;45;102.61
32374;7673;Fine;27;39.09
32375;7674;Fine;39;114.25
32376;7675;Fine;8;244.50
32377;7676;Fine;40;125.66
32378;7677;Fine;13;59.77
32379;7678;Fine;32;112.48
32380;7679;Fine;5;126.20
32381;7680;Fine;32;8.83
32382;7681;Fine;10;204.39
32383;7682;Fine;35;171.70
32384;7683;Fine;10;219.76
32385;7684;Fine;5;249.15
32386;7685;Fine;42;22.35
32387;7686;Fine;33;222.56
32388;7687;Fine;15;126.84
32389;7688;Fine;18;86.03
32390;7689;Fine;29;227.57
