ComicCreatorsID,IssueID,CreatorID,CreatorRole
28033,6105,858,Cover Artist
28034,6105,895,Writer
28035,6105,987,Artist
28036,6106,268,Artist
28037,6106,502,Cover Artist
28038,6106,577,Artist
28039,6106,670,Writer
28040,6107,49,Writer
28041,6107,234,Cover Artist
28042,6107,489,Artist
28043,6108,388,Writer
28044,6108,722,Artist
28045,6108,867,Artist
28046,6108,949,Cover Artist
28047,6109,172,Artist
28048,6109,232,Writer
28049,6109,370,Artist
28050,6109,569,Cover Artist
28051,6109,881,Writer
28052,6110,79,Artist
28053,6110,379,Cover Artist
28054,6110,392,Artist
28055,6110,437,Writer
28056,6110,717,Writer
28057,6111,120,Writer
28058,6111,396,Writer
28059,6111,457,Cover Artist
28060,6111,912,Artist
28061,6112,433,Writer
28062,6112,482,Artist
28063,6112,512,Cover Artist
28064,6112,726,Writer
28065,6112,907,Artist
28066,6113,160,Writer
28067,6113,335,Artist
28068,6113,437,Artist
28069,6113,657,Writer
28070,6113,675,Cover Artist
28071,6114,90,Cover Artist
28072,6114,527,Artist
28073,6114,541,Writer
28074,6114,953,Artist
28075,6114,990,Artist
28076,6115,1,Artist
28077,6115,159,Artist
28078,6115,164,Cover Artist
28079,6115,224,Writer
28080,6115,238,Writer
28081,6116,61,Artist
28082,6116,163,Cover Artist
28083,6116,495,Writer
28084,6116,573,Writer
28085,6116,903,Writer
28086,6116,981,Artist
28087,6117,23,Artist
28088,6117,737,Writer
28089,6117,771,Cover Artist
28090,6117,774,Artist
28091,6118,70,Writer
28092,6118,301,Cover Artist
28093,6118,633,Artist
28094,6118,722,Artist
28095,6119,179,Writer
28096,6119,273,Artist
28097,6119,504,Writer
28098,6119,808,Cover Artist
28099,6119,882,Writer
28100,6120,100,Artist
28101,6120,361,Artist
28102,6120,878,Cover Artist
28103,6120,968,Writer
28104,6120,969,Writer
28105,6121,296,Writer
28106,6121,590,Artist
28107,6121,649,Artist
28108,6121,759,Cover Artist
28109,6121,812,Writer
28110,6121,820,Writer
28111,6122,23,Artist
28112,6122,27,Writer
28113,6122,210,Artist
28114,6122,749,Cover Artist
28115,6122,897,Writer
28116,6123,133,Artist
28117,6123,297,Writer
28118,6123,516,Writer
28119,6123,775,Cover Artist
28120,6123,777,Artist
28121,6124,166,Artist
28122,6124,509,Artist
28123,6124,547,Cover Artist
28124,6124,794,Writer
28125,6125,2,Writer
28126,6125,140,Writer
28127,6125,314,Artist
28128,6125,662,Artist
28129,6125,714,Artist
28130,6125,740,Cover Artist
28131,6126,159,Writer
28132,6126,615,Cover Artist
28133,6126,675,Writer
28134,6126,765,Artist
28135,6127,8,Artist
28136,6127,210,Writer
28137,6127,416,Artist
28138,6127,532,Cover Artist
28139,6128,24,Writer
28140,6128,156,Artist
28141,6128,447,Cover Artist
28142,6128,624,Artist
28143,6128,983,Writer
28144,6129,64,Artist
28145,6129,458,Cover Artist
28146,6129,957,Writer
28147,6129,983,Artist
28148,6130,133,Cover Artist
28149,6130,193,Writer
28150,6130,291,Artist
28151,6130,890,Writer
28152,6130,978,Artist
28153,6131,21,Artist
28154,6131,36,Writer
28155,6131,119,Writer
28156,6131,780,Cover Artist
28157,6131,925,Artist
28158,6132,42,Cover Artist
28159,6132,109,Artist
28160,6132,291,Writer
28161,6132,692,Artist
28162,6132,758,Writer
28163,6133,261,Artist
28164,6133,398,Artist
28165,6133,553,Writer
28166,6133,565,Cover Artist
28167,6133,744,Writer
28168,6134,91,Artist
28169,6134,132,Writer
28170,6134,535,Artist
28171,6134,907,Cover Artist
28172,6134,959,Writer
28173,6135,358,Artist
28174,6135,435,Writer
28175,6135,442,Cover Artist
28176,6135,667,Writer
28177,6136,72,Writer
28178,6136,177,Artist
28179,6136,406,Cover Artist
28180,6136,407,Writer
28181,6136,626,Writer
28182,6136,869,Artist
28183,6137,45,Artist
28184,6137,59,Writer
28185,6137,305,Writer
28186,6137,368,Cover Artist
28187,6137,395,Writer
28188,6137,757,Artist
28189,6138,1,Artist
28190,6138,283,Cover Artist
28191,6138,406,Writer
28192,6138,483,Artist
28193,6138,489,Writer
28194,6139,307,Artist
28195,6139,459,Cover Artist
28196,6139,617,Writer
28197,6139,820,Writer
28198,6140,238,Writer
28199,6140,356,Artist
28200,6140,638,Artist
28201,6140,683,Cover Artist
28202,6140,951,Writer
28203,6141,172,Artist
28204,6141,254,Cover Artist
28205,6141,615,Writer
28206,6141,636,Writer
28207,6142,109,Writer
28208,6142,115,Writer
28209,6142,191,Artist
28210,6142,341,Cover Artist
28211,6143,450,Artist
28212,6143,629,Artist
28213,6143,667,Cover Artist
28214,6143,981,Writer
28215,6144,370,Artist
28216,6144,483,Writer
28217,6144,489,Cover Artist
28218,6144,905,Artist
28219,6145,251,Writer
28220,6145,391,Artist
28221,6145,433,Cover Artist
28222,6145,507,Artist
28223,6145,731,Writer
28224,6146,7,Artist
28225,6146,523,Cover Artist
28226,6146,536,Artist
28227,6146,789,Writer
28228,6146,948,Writer
28229,6147,106,Artist
28230,6147,292,Writer
28231,6147,436,Cover Artist
28232,6147,529,Artist
28233,6148,224,Artist
28234,6148,588,Artist
28235,6148,653,Cover Artist
28236,6148,986,Writer
28237,6148,996,Writer
28238,6149,72,Writer
28239,6149,190,Artist
28240,6149,457,Writer
28241,6149,840,Artist
28242,6149,968,Cover Artist
28243,6150,255,Writer
28244,6150,350,Cover Artist
28245,6150,663,Artist
28246,6150,846,Writer
28247,6151,198,Writer
28248,6151,367,Artist
28249,6151,682,Cover Artist
28250,6151,749,Writer
28251,6152,359,Artist
28252,6152,535,Artist
28253,6152,791,Cover Artist
28254,6152,854,Artist
28255,6152,902,Writer
28256,6153,18,Cover Artist
28257,6153,378,Writer
28258,6153,687,Artist
28259,6153,755,Artist
28260,6153,897,Writer
28261,6153,991,Writer
28262,6154,368,Artist
28263,6154,394,Cover Artist
28264,6154,397,Writer
28265,6154,721,Artist
28266,6154,946,Writer
28267,6155,326,Cover Artist
28268,6155,538,Writer
28269,6155,542,Artist
28270,6155,603,Artist
28271,6156,56,Cover Artist
28272,6156,78,Artist
28273,6156,605,Writer
28274,6157,244,Cover Artist
28275,6157,266,Writer
28276,6157,315,Writer
28277,6157,493,Artist
28278,6157,668,Artist
28279,6157,822,Artist
28280,6158,263,Cover Artist
28281,6158,587,Artist
28282,6158,998,Writer
28283,6159,1,Writer
28284,6159,148,Writer
28285,6159,247,Cover Artist
28286,6159,368,Artist
28287,6159,937,Artist
28288,6160,12,Cover Artist
28289,6160,63,Artist
28290,6160,413,Artist
28291,6160,491,Artist
28292,6160,650,Writer
28293,6160,840,Writer
28294,6161,78,Artist
28295,6161,101,Cover Artist
28296,6161,144,Writer
28297,6161,397,Artist
28298,6161,680,Writer
28299,6161,885,Artist
28300,6162,147,Artist
28301,6162,407,Cover Artist
28302,6162,640,Artist
28303,6162,963,Writer
28304,6163,67,Writer
28305,6163,210,Cover Artist
28306,6163,336,Writer
28307,6163,665,Artist
28308,6163,987,Artist
28309,6164,125,Writer
28310,6164,814,Artist
28311,6164,927,Cover Artist
28312,6164,987,Artist
28313,6165,168,Artist
28314,6165,550,Cover Artist
28315,6165,558,Writer
28316,6165,659,Artist
28317,6165,760,Writer
28318,6166,1,Writer
28319,6166,112,Artist
28320,6166,289,Writer
28321,6166,458,Artist
28322,6166,474,Cover Artist
28323,6167,160,Artist
28324,6167,322,Cover Artist
28325,6167,338,Artist
28326,6167,483,Writer
28327,6167,782,Artist
28328,6167,864,Writer
28329,6168,153,Writer
28330,6168,204,Writer
28331,6168,478,Artist
28332,6168,619,Artist
28333,6168,635,Cover Artist
28334,6169,37,Writer
28335,6169,354,Artist
28336,6169,487,Cover Artist
28337,6169,590,Writer
28338,6169,787,Artist
28339,6170,113,Cover Artist
28340,6170,563,Writer
28341,6170,718,Artist
28342,6171,207,Writer
28343,6171,354,Cover Artist
28344,6171,492,Artist
28345,6171,956,Writer
28346,6172,299,Writer
28347,6172,337,Cover Artist
28348,6172,794,Artist
28349,6173,276,Writer
28350,6173,299,Artist
28351,6173,528,Writer
28352,6173,944,Cover Artist
28353,6174,328,Writer
28354,6174,359,Cover Artist
28355,6174,762,Artist
28356,6174,980,Artist
28357,6175,95,Artist
28358,6175,567,Writer
28359,6175,603,Artist
28360,6175,818,Cover Artist
28361,6175,933,Writer
28362,6176,9,Writer
28363,6176,645,Cover Artist
28364,6176,777,Artist
28365,6176,795,Artist
28366,6177,514,Writer
28367,6177,519,Cover Artist
28368,6177,765,Artist
28369,6178,427,Writer
28370,6178,659,Writer
28371,6178,783,Artist
28372,6178,832,Cover Artist
28373,6179,669,Writer
28374,6179,671,Artist
28375,6179,818,Cover Artist
28376,6179,856,Writer
28377,6179,954,Writer
28378,6180,118,Artist
28379,6180,183,Cover Artist
28380,6180,808,Writer
28381,6180,934,Writer
28382,6181,66,Writer
28383,6181,764,Cover Artist
28384,6181,898,Writer
28385,6181,971,Artist
28386,6182,153,Cover Artist
28387,6182,526,Writer
28388,6182,935,Writer
28389,6183,242,Artist
28390,6183,549,Artist
28391,6183,581,Artist
28392,6183,747,Writer
28393,6183,817,Cover Artist
28394,6184,84,Cover Artist
28395,6184,111,Artist
28396,6184,551,Artist
28397,6184,708,Writer
28398,6184,742,Writer
28399,6185,286,Writer
28400,6185,740,Artist
28401,6185,754,Cover Artist
28402,6185,847,Writer
28403,6186,32,Writer
28404,6186,163,Cover Artist
28405,6186,197,Artist
28406,6186,905,Artist
28407,6186,943,Writer
28408,6187,38,Artist
28409,6187,350,Writer
28410,6187,506,Writer
28411,6187,516,Cover Artist
28412,6187,642,Artist
28413,6188,138,Writer
28414,6188,277,Artist
28415,6188,310,Artist
28416,6188,783,Cover Artist
28417,6189,48,Cover Artist
28418,6189,294,Writer
28419,6189,627,Artist
28420,6189,766,Writer
28421,6189,941,Artist
28422,6190,80,Artist
28423,6190,199,Writer
28424,6190,361,Cover Artist
28425,6190,572,Artist
28426,6191,31,Artist
28427,6191,138,Artist
28428,6191,164,Cover Artist
28429,6191,479,Writer
28430,6191,669,Artist
28431,6192,359,Cover Artist
28432,6192,532,Writer
28433,6192,751,Artist
28434,6192,755,Writer
28435,6192,872,Artist
28436,6193,348,Writer
28437,6193,584,Cover Artist
28438,6193,856,Artist
28439,6194,308,Cover Artist
28440,6194,580,Artist
28441,6194,905,Writer
28442,6194,929,Writer
28443,6195,2,Cover Artist
28444,6195,697,Artist
28445,6195,833,Writer
28446,6196,38,Artist
28447,6196,131,Writer
28448,6196,574,Artist
28449,6196,690,Cover Artist
28450,6196,815,Writer
28451,6197,45,Writer
28452,6197,360,Cover Artist
28453,6197,377,Writer
28454,6197,386,Artist
28455,6197,912,Writer
28456,6198,737,Writer
28457,6198,845,Artist
28458,6198,898,Writer
28459,6198,992,Cover Artist
28460,6199,78,Writer
28461,6199,224,Writer
28462,6199,234,Writer
28463,6199,553,Artist
28464,6199,603,Artist
28465,6199,664,Cover Artist
28466,6200,141,Cover Artist
28467,6200,385,Writer
28468,6200,698,Artist
28469,6201,43,Artist
28470,6201,248,Artist
28471,6201,450,Cover Artist
28472,6201,495,Writer
28473,6201,836,Writer
28474,6202,53,Writer
28475,6202,86,Cover Artist
28476,6202,141,Writer
28477,6202,205,Artist
28478,6202,409,Artist
28479,6203,417,Writer
28480,6203,543,Artist
28481,6203,596,Writer
28482,6203,638,Cover Artist
28483,6203,658,Artist
28484,6204,13,Cover Artist
28485,6204,81,Artist
28486,6204,963,Writer
28487,6204,971,Writer
28488,6205,41,Cover Artist
28489,6205,161,Writer
28490,6205,257,Artist
28491,6205,837,Writer
28492,6206,112,Artist
28493,6206,327,Cover Artist
28494,6206,705,Writer
28495,6207,115,Writer
28496,6207,178,Writer
28497,6207,505,Artist
28498,6207,942,Cover Artist
28499,6207,976,Artist
28500,6208,168,Cover Artist
28501,6208,278,Artist
28502,6208,473,Writer
28503,6209,94,Artist
28504,6209,157,Writer
28505,6209,227,Artist
28506,6209,613,Cover Artist
28507,6209,763,Writer
28508,6210,27,Artist
28509,6210,281,Writer
28510,6210,342,Artist
28511,6210,917,Cover Artist
28512,6211,76,Writer
28513,6211,645,Writer
28514,6211,670,Cover Artist
28515,6211,699,Artist
28516,6211,741,Writer
28517,6211,904,Artist
28518,6212,149,Artist
28519,6212,198,Artist
28520,6212,273,Cover Artist
28521,6212,530,Writer
28522,6212,639,Writer
28523,6213,62,Artist
28524,6213,75,Cover Artist
28525,6213,226,Writer
28526,6213,956,Artist
28527,6214,342,Artist
28528,6214,675,Writer
28529,6214,773,Cover Artist
28530,6215,581,Cover Artist
28531,6215,938,Artist
28532,6215,966,Writer
28533,6216,66,Cover Artist
28534,6216,123,Artist
28535,6216,422,Writer
28536,6216,470,Writer
28537,6217,28,Artist
28538,6217,198,Artist
28539,6217,309,Writer
28540,6217,881,Cover Artist
28541,6217,884,Writer
28542,6218,120,Writer
28543,6218,156,Artist
28544,6218,158,Artist
28545,6218,598,Writer
28546,6218,655,Cover Artist
28547,6218,952,Artist
28548,6219,91,Cover Artist
28549,6219,353,Artist
28550,6219,754,Writer
28551,6219,788,Writer
28552,6220,36,Writer
28553,6220,342,Artist
28554,6220,519,Writer
28555,6220,565,Artist
28556,6220,780,Cover Artist
28557,6221,129,Cover Artist
28558,6221,150,Writer
28559,6221,330,Writer
28560,6221,506,Artist
28561,6221,511,Artist
28562,6221,540,Artist
28563,6221,993,Writer
28564,6222,146,Writer
28565,6222,340,Cover Artist
28566,6222,532,Artist
28567,6222,833,Artist
28568,6223,4,Cover Artist
28569,6223,490,Artist
28570,6223,734,Writer
28571,6223,898,Artist
28572,6224,406,Writer
28573,6224,665,Artist
28574,6224,720,Artist
28575,6224,806,Writer
28576,6224,992,Cover Artist
28577,6225,335,Artist
28578,6225,509,Artist
28579,6225,650,Writer
28580,6225,800,Artist
28581,6225,829,Cover Artist
28582,6225,934,Writer
28583,6226,683,Cover Artist
28584,6226,901,Writer
28585,6227,44,Artist
28586,6227,232,Cover Artist
28587,6227,968,Writer
28588,6228,400,Artist
28589,6228,860,Writer
28590,6228,907,Artist
28591,6228,958,Cover Artist
28592,6228,969,Writer
28593,6229,44,Artist
28594,6229,303,Writer
28595,6229,369,Cover Artist
28596,6229,658,Artist
28597,6229,850,Writer
28598,6230,36,Writer
28599,6230,386,Artist
28600,6230,528,Writer
28601,6230,677,Artist
28602,6230,678,Cover Artist
28603,6230,692,Artist
28604,6231,42,Cover Artist
28605,6231,212,Writer
28606,6231,437,Writer
28607,6231,938,Artist
28608,6232,395,Cover Artist
28609,6232,518,Artist
28610,6232,580,Writer
28611,6232,674,Writer
28612,6232,847,Artist
28613,6233,282,Writer
28614,6233,476,Artist
28615,6233,662,Cover Artist
28616,6233,717,Writer
28617,6233,893,Artist
28618,6234,413,Artist
28619,6234,665,Cover Artist
28620,6234,832,Writer
28621,6234,999,Writer
28622,6235,603,Cover Artist
28623,6235,697,Artist
28624,6235,827,Writer
28625,6235,992,Writer
28626,6236,288,Writer
28627,6236,311,Writer
28628,6236,474,Cover Artist
28629,6236,841,Artist
28630,6237,197,Cover Artist
28631,6237,239,Artist
28632,6237,333,Writer
28633,6237,619,Artist
28634,6238,120,Artist
28635,6238,763,Writer
28636,6238,839,Writer
28637,6238,903,Cover Artist
28638,6239,266,Artist
28639,6239,404,Artist
28640,6239,783,Writer
28641,6239,806,Cover Artist
28642,6240,3,Cover Artist
28643,6240,100,Artist
28644,6240,565,Artist
28645,6240,634,Writer
28646,6241,99,Artist
28647,6241,351,Writer
28648,6241,378,Writer
28649,6241,584,Cover Artist
28650,6241,974,Artist
28651,6242,167,Writer
28652,6242,427,Artist
28653,6242,496,Writer
28654,6242,707,Cover Artist
28655,6242,914,Artist
28656,6243,258,Artist
28657,6243,605,Writer
28658,6243,629,Writer
28659,6243,903,Cover Artist
28660,6243,986,Artist
28661,6244,295,Artist
28662,6244,374,Writer
28663,6244,622,Writer
28664,6244,879,Artist
28665,6244,955,Cover Artist
28666,6244,999,Artist
28667,6245,78,Cover Artist
28668,6245,243,Writer
28669,6245,467,Writer
28670,6245,506,Artist
28671,6245,815,Artist
28672,6246,278,Writer
28673,6246,299,Writer
28674,6246,328,Cover Artist
28675,6246,699,Writer
28676,6246,880,Artist
28677,6246,929,Artist
28678,6247,98,Artist
28679,6247,402,Artist
28680,6247,406,Writer
28681,6247,585,Cover Artist
28682,6247,616,Artist
28683,6248,78,Artist
28684,6248,152,Writer
28685,6248,401,Cover Artist
28686,6248,446,Artist
28687,6249,158,Writer
28688,6249,656,Writer
28689,6249,735,Artist
28690,6249,827,Artist
28691,6249,828,Writer
28692,6249,931,Cover Artist
28693,6250,299,Artist
28694,6250,320,Writer
28695,6250,382,Cover Artist
28696,6250,597,Writer
28697,6250,649,Artist
28698,6251,148,Writer
28699,6251,190,Artist
28700,6251,197,Cover Artist
28701,6251,378,Artist
28702,6251,732,Writer
28703,6251,753,Writer
28704,6252,41,Writer
28705,6252,45,Cover Artist
28706,6252,514,Writer
28707,6252,772,Artist
28708,6252,972,Artist
28709,6253,76,Artist
28710,6253,120,Writer
28711,6253,180,Artist
28712,6253,282,Artist
28713,6253,616,Writer
28714,6253,764,Cover Artist
28715,6253,913,Writer
28716,6254,231,Writer
28717,6254,469,Artist
28718,6254,680,Cover Artist
28719,6254,865,Artist
28720,6254,887,Writer
28721,6255,234,Writer
28722,6255,616,Artist
28723,6255,644,Cover Artist
28724,6255,729,Writer
28725,6256,447,Artist
28726,6256,525,Cover Artist
28727,6256,890,Writer
28728,6257,197,Writer
28729,6257,364,Cover Artist
28730,6257,671,Artist
28731,6257,801,Artist
28732,6258,124,Writer
28733,6258,358,Artist
28734,6258,362,Artist
28735,6258,412,Cover Artist
28736,6258,488,Writer
28737,6258,748,Artist
28738,6259,161,Artist
28739,6259,370,Writer
28740,6259,426,Artist
28741,6259,823,Cover Artist
28742,6260,302,Artist
28743,6260,421,Cover Artist
28744,6260,471,Writer
28745,6260,616,Writer
28746,6260,756,Artist
28747,6261,147,Writer
28748,6261,390,Cover Artist
28749,6261,398,Artist
28750,6261,536,Writer
28751,6261,585,Writer
28752,6262,66,Artist
28753,6262,141,Cover Artist
28754,6262,467,Artist
28755,6262,928,Writer
28756,6263,56,Cover Artist
28757,6263,173,Artist
28758,6263,642,Writer
28759,6263,717,Writer
28760,6264,86,Cover Artist
28761,6264,171,Writer
28762,6264,259,Artist
28763,6264,672,Artist
28764,6264,882,Writer
28765,6265,65,Artist
28766,6265,420,Writer
28767,6265,542,Writer
28768,6265,605,Cover Artist
28769,6265,641,Artist
28770,6266,96,Artist
28771,6266,155,Writer
28772,6266,365,Artist
28773,6266,368,Writer
28774,6266,726,Cover Artist
28775,6267,388,Cover Artist
28776,6267,432,Writer
28777,6267,595,Artist
28778,6267,762,Writer
28779,6267,793,Artist
28780,6268,99,Artist
28781,6268,575,Cover Artist
28782,6268,869,Writer
28783,6268,892,Artist
28784,6269,195,Artist
28785,6269,384,Artist
28786,6269,431,Writer
28787,6269,799,Cover Artist
28788,6270,484,Artist
28789,6270,531,Artist
28790,6270,929,Writer
28791,6270,992,Cover Artist
28792,6271,315,Artist
28793,6271,620,Writer
28794,6271,641,Artist
28795,6271,810,Cover Artist
28796,6272,198,Writer
28797,6272,573,Artist
28798,6272,642,Writer
28799,6272,995,Cover Artist
28800,6273,99,Artist
28801,6273,183,Writer
28802,6273,218,Cover Artist
28803,6273,360,Writer
28804,6274,371,Artist
28805,6274,415,Artist
28806,6274,920,Cover Artist
28807,6274,943,Writer
28808,6275,182,Writer
28809,6275,429,Cover Artist
28810,6275,592,Writer
28811,6275,684,Artist
28812,6275,937,Artist
28813,6276,332,Writer
28814,6276,559,Cover Artist
28815,6276,777,Artist
28816,6276,830,Artist
28817,6276,1000,Writer
28818,6277,108,Writer
28819,6277,155,Writer
28820,6277,213,Cover Artist
28821,6277,708,Artist
28822,6278,189,Artist
28823,6278,346,Cover Artist
28824,6278,594,Artist
28825,6278,995,Writer
28826,6279,117,Artist
28827,6279,224,Cover Artist
28828,6279,389,Artist
28829,6279,697,Writer
28830,6279,891,Writer
28831,6280,44,Cover Artist
28832,6280,133,Writer
28833,6280,338,Artist
28834,6280,965,Writer
28835,6281,43,Writer
28836,6281,127,Cover Artist
28837,6281,818,Artist
28838,6282,373,Cover Artist
28839,6282,409,Artist
28840,6282,678,Writer
28841,6283,377,Artist
28842,6283,684,Writer
28843,6283,704,Writer
28844,6283,738,Cover Artist
28845,6283,802,Artist
28846,6284,34,Cover Artist
28847,6284,82,Writer
28848,6284,127,Writer
28849,6284,180,Artist
28850,6285,98,Writer
28851,6285,108,Artist
28852,6285,132,Writer
28853,6285,581,Artist
28854,6285,700,Cover Artist
28855,6286,252,Artist
28856,6286,444,Writer
28857,6286,508,Cover Artist
28858,6286,878,Writer
28859,6286,884,Artist
28860,6287,279,Cover Artist
28861,6287,415,Writer
28862,6287,582,Artist
28863,6287,994,Writer
28864,6288,8,Cover Artist
28865,6288,595,Artist
28866,6288,819,Artist
28867,6288,998,Writer
28868,6289,65,Cover Artist
